"Player Details","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"271","KaVontae Turpin","DAL","WR","1","2025","1","17","WAS","1","2.7","1","86","28.0","86.00","86.00","86.0","100.0","1","50.0","0","0","0","15.6","15.6","15.6","14.6"
"272","Matthew Golden","GB","WR","1","2025","1","6","CIN","5","19.2","3","86","33.2","28.67","17.20","86.0","60.0","0","0.0","0","0","0","13.2","13.2","13.2","10.2"
"273","Jaylen Warren","PIT","RB","1","2025","1","2","SEA","4","11.4","4","86","40.0","21.50","21.50","86.0","100.0","0","0.0","0","0","0","17.4","17.4","17.4","13.4"
"274","Mike Gesicki","CIN","TE","1","2025","1","14","BUF","6","16.7","6","86","30.3","14.33","14.33","86.0","100.0","1","25.0","0","1","0","20.6","20.6","20.6","14.6"
"275","CeeDee Lamb","DAL","WR","1","2025","1","9","ARZ","12","30.8","7","85","34.0","12.14","7.08","85.0","58.3","0","0.0","0","1","0","15.5","15.5","15.5","8.5"
"276","Chris Olave","NO","WR","1","2025","1","15","CAR","9","27.3","6","85","31.3","14.17","9.44","85.0","66.7","1","100.0","0","1","0","20.5","20.5","20.5","14.5"
"277","Justin Jefferson","MIN","WR","1","2025","1","16","NYG","8","34.8","6","85","53.1","14.17","10.63","85.0","75.0","0","0.0","1","1","0","14.5","14.5","14.5","8.5"
"278","Troy Franklin","DEN","WR","1","2025","1","15","GB","6","17.6","6","85","28.1","14.17","14.17","85.0","100.0","1","25.0","0","1","0","20.8","20.8","20.8","14.8"
"279","Marvin Mims","DEN","WR","1","2025","1","7","NYG","7","14.0","6","85","30.5","14.17","12.14","85.0","85.7","0","0.0","1","1","0","15.8","15.8","15.8","9.8"
"280","Ricky Pearsall","SF","WR","1","2025","1","17","CHI","8","24.2","5","85","28.1","17.00","10.63","85.0","62.5","0","0.0","0","0","0","13.5","13.5","13.5","8.5"
"281","Puka Nacua","LA","WR","1","2025","1","5","SF","12","25.5","10","85","21.9","8.50","7.08","85.0","83.3","1","33.3","1","2","0","24.5","24.5","24.5","14.5"
"282","Emeka Egbuka","TB","WR","1","2025","1","3","NYJ","8","27.6","6","85","36.5","14.17","10.63","85.0","75.0","0","0.0","0","1","0","14.5","14.5","14.5","8.5"
"283","Nico Collins","HST","WR","1","2025","1","15","ARZ","4","13.8","3","85","32.7","28.33","21.25","85.0","75.0","2","66.7","2","2","0","23.5","23.5","23.5","20.5"
"284","Christian Watson","GB","WR","1","2025","1","8","PIT","4","10.8","4","85","23.6","21.25","21.25","85.0","100.0","0","0.0","0","0","0","12.5","12.5","12.5","8.5"
"285","Tetairoa McMillan","CAR","WR","1","2025","1","18","TB","6","17.1","4","85","32.0","21.25","14.17","85.0","66.7","0","0.0","0","1","1","11.5","11.5","11.5","7.5"
"286","Alec Pierce","IND","WR","1","2025","1","10","ATL","7","26.9","4","84","32.9","21.00","12.00","84.0","57.1","1","100.0","0","0","0","18.4","18.4","18.4","14.4"
"287","George Kittle","SF","TE","1","2025","1","10","LA","9","23.1","9","84","26.3","9.33","9.33","84.0","100.0","1","33.3","0","4","0","23.4","23.4","23.4","14.4"
"288","Romeo Doubs","GB","WR","1","2025","1","16","CHI","6","25.0","5","84","42.4","16.80","14.00","84.0","83.3","1","100.0","1","2","0","19.4","19.4","19.4","14.4"
"289","Zay Flowers","BLT","WR","1","2025","1","16","NE","7","35.0","7","84","50.6","12.00","12.00","84.0","100.0","0","0.0","0","0","1","22.2","22.2","22.2","15.2"
"290","Luther Burden","CHI","WR","1","2025","1","15","CLV","7","25.0","6","84","34.7","14.00","12.00","84.0","85.7","0","0.0","0","0","0","14.4","14.4","14.4","8.4"
"291","Jaylen Waddle","MIA","WR","1","2025","1","10","BUF","7","33.3","5","84","48.6","16.80","12.00","84.0","71.4","1","50.0","0","0","0","19.4","19.4","19.4","14.4"
"292","Garrett Wilson","NYJ","WR","1","2025","1","3","TB","12","33.3","10","84","42.6","8.40","7.00","84.0","83.3","1","50.0","0","2","0","24.4","24.4","24.4","14.4"
"293","Jaxon Smith-Njigba","SEA","WR","1","2025","1","18","SF","8","30.8","6","84","42.4","14.00","10.50","84.0","75.0","0","0.0","0","0","0","14.4","14.4","14.4","8.4"
"294","DeVonta Smith","PHI","WR","1","2025","1","8","NYG","9","45.0","6","84","46.9","14.00","9.33","84.0","66.7","0","0.0","0","1","0","14.4","14.4","14.4","8.4"
"295","Wan'Dale Robinson","NYG","WR","1","2025","1","6","PHI","7","26.9","6","84","43.1","14.00","12.00","84.0","85.7","1","100.0","0","1","0","20.4","20.4","20.4","14.4"
"296","Troy Franklin","DEN","WR","1","2025","1","11","KC","8","21.1","4","84","28.5","21.00","10.50","84.0","50.0","0","0.0","0","0","0","12.4","12.4","12.4","8.4"
"297","Xavier Hutchinson","HST","WR","1","2025","1","18","IND","9","28.1","5","84","41.0","16.80","9.33","84.0","55.6","0","0.0","0","1","0","13.4","13.4","13.4","8.4"
"298","Matthew Golden","GB","WR","1","2025","2","1","CHI","6","13.0","4","84","26.0","21.00","14.00","84.0","66.7","1","25.0","0","0","0","18.4","18.4","18.4","14.4"
"299","Xavier Legette","CAR","WR","1","2025","1","11","ATL","8","17.8","4","83","18.5","20.75","10.38","83.0","50.0","1","33.3","0","1","0","18.3","18.3","18.3","14.3"
"300","Xavier Worthy","KC","WR","1","2025","1","4","BLT","8","21.6","5","83","30.7","16.60","10.38","83.0","62.5","0","0.0","0","0","0","17.1","17.1","17.1","12.1"
"301","Dalton Kincaid","BUF","TE","1","2025","2","2","DEN","6","15.4","6","83","29.3","13.83","13.83","83.0","100.0","1","33.3","0","1","0","20.3","20.3","20.3","14.3"
"302","DK Metcalf","PIT","WR","1","2025","1","1","NYJ","7","23.3","4","83","34.0","20.75","11.86","83.0","57.1","0","0.0","0","0","0","12.3","12.3","12.3","8.3"
"303","Bijan Robinson","ATL","RB","1","2025","1","15","TB","11","25.0","8","82","22.0","10.25","7.45","82.0","72.7","0","0.0","0","1","1","30.5","30.5","30.5","22.5"
"304","Garrett Wilson","NYJ","WR","1","2025","1","4","MIA","8","29.6","6","82","36.3","13.67","10.25","82.0","75.0","1","100.0","0","0","0","20.2","20.2","20.2","14.2"
"305","Andrei Iosivas","CIN","WR","1","2025","1","5","DET","7","17.5","5","82","32.7","16.40","11.71","82.0","71.4","0","0.0","1","1","0","13.2","13.2","13.2","8.2"
"306","Jahmyr Gibbs","DET","RB","1","2025","1","7","TB","3","10.3","3","82","34.0","27.33","27.33","82.0","100.0","0","0.0","0","0","0","36.8","36.8","36.8","33.8"
"307","Cade Otton","TB","TE","1","2025","1","10","NE","12","27.9","9","82","30.0","9.11","6.83","82.0","75.0","0","0.0","0","0","0","17.2","17.2","17.2","8.2"
"308","Kyle Pitts","ATL","TE","1","2025","1","13","NYJ","8","24.2","7","82","35.0","11.71","10.25","82.0","87.5","0","0.0","0","0","0","15.2","15.2","15.2","8.2"
"309","Khalil Shakir","BUF","WR","1","2025","2","1","JAX","12","34.3","12","82","30.0","6.83","6.83","82.0","100.0","0","0.0","0","2","0","20.2","20.2","20.2","8.2"
"310","Jake Ferguson","DAL","TE","1","2025","1","3","CHI","14","31.1","13","82","28.1","6.31","5.86","82.0","92.9","0","0.0","1","2","0","21.2","21.2","21.2","8.2"
"311","Pat Bryant","DEN","WR","1","2025","1","11","KC","6","15.8","5","82","27.8","16.40","13.67","82.0","83.3","0","0.0","0","1","0","13.2","13.2","13.2","8.2"
"312","Christian McCaffrey","SF","RB","1","2025","1","5","LA","8","16.3","8","82","24.0","10.25","10.25","82.0","100.0","1","50.0","1","1","0","27.9","27.9","27.9","19.9"
"313","Jaylen Waddle","MIA","WR","1","2025","1","9","BLT","8","20.0","6","82","31.4","13.67","10.25","82.0","75.0","0","0.0","0","1","0","14.2","14.2","14.2","8.2"
"314","Xavier Smith","LA","WR","1","2025","1","13","CAR","3","10.7","3","82","33.7","27.33","27.33","82.0","100.0","0","0.0","0","1","0","11.2","11.2","11.2","8.2"
"315","Trey McBride","ARZ","TE","1","2025","1","13","TB","9","22.5","8","82","27.2","10.25","9.11","82.0","88.9","1","50.0","0","1","0","22.2","22.2","22.2","14.2"
"316","George Pickens","DAL","WR","1","2025","1","7","WAS","6","20.0","4","82","31.1","20.50","13.67","82.0","66.7","0","0.0","0","0","0","12.2","12.2","12.2","8.2"
"317","Justin Jefferson","MIN","WR","1","2025","1","2","ATL","6","28.6","3","81","51.3","27.00","13.50","81.0","50.0","0","0.0","1","1","0","11.1","11.1","11.1","8.1"
"318","Courtland Sutton","DEN","WR","1","2025","1","4","CIN","6","14.3","5","81","24.8","16.20","13.50","81.0","83.3","1","50.0","0","1","0","19.1","19.1","19.1","14.1"
"319","Kenneth Gainwell","PIT","RB","1","2025","1","11","CIN","8","25.8","7","81","33.3","11.57","10.13","81.0","87.5","2","100.0","2","3","0","29.5","29.5","29.5","22.5"
"320","Cade Otton","TB","TE","1","2025","1","5","SEA","5","15.2","4","81","21.4","20.25","16.20","81.0","80.0","0","0.0","0","0","0","12.1","12.1","12.1","8.1"
"321","Harold Fannin","CLV","TE","1","2025","1","6","PIT","10","19.2","7","81","36.7","11.57","8.10","81.0","70.0","0","0.0","0","1","0","15.1","15.1","15.1","8.1"
"322","Tetairoa McMillan","CAR","WR","1","2025","2","1","LA","6","15.0","5","81","30.7","16.20","13.50","81.0","83.3","0","0.0","0","0","0","13.1","13.1","13.1","8.1"
"323","Christian Watson","GB","WR","1","2025","1","13","DET","10","33.3","4","80","34.2","20.00","8.00","80.0","40.0","1","25.0","0","0","0","18.3","18.3","18.3","14.3"
"324","Sterling Shepard","TB","WR","1","2025","1","3","NYJ","5","17.2","4","80","34.3","20.00","16.00","80.0","80.0","0","0.0","1","1","0","12.0","12.0","12.0","8.0"
"325","A.J. Brown","PHI","WR","1","2025","1","6","NYG","9","27.3","6","80","28.3","13.33","8.89","80.0","66.7","0","0.0","0","2","0","14.0","14.0","14.0","8.0"
"326","Rashee Rice","KC","WR","1","2025","1","9","BUF","8","23.5","4","80","32.0","20.00","10.00","80.0","50.0","0","0.0","0","0","0","18.6","18.6","18.6","14.6"
"327","Alec Pierce","IND","WR","1","2025","1","14","JAX","8","22.2","5","80","39.0","16.00","10.00","80.0","62.5","0","0.0","0","1","0","13.0","13.0","13.0","8.0"
"328","Brian Thomas","JAX","WR","1","2025","1","5","KC","6","24.0","4","80","36.2","20.00","13.33","80.0","66.7","0","0.0","0","1","0","12.0","12.0","12.0","8.0"
"329","Michael Pittman","IND","WR","1","2025","1","1","MIA","8","27.6","6","80","29.4","13.33","10.00","80.0","75.0","1","100.0","0","0","0","20.0","20.0","20.0","14.0"
"330","Sam LaPorta","DET","TE","1","2025","1","1","GB","9","23.1","6","79","35.1","13.17","8.78","79.0","66.7","0","0.0","0","2","0","13.9","13.9","13.9","7.9"
"331","Evan Engram","DEN","TE","1","2025","1","13","WAS","9","20.0","6","79","24.6","13.17","8.78","79.0","66.7","0","0.0","0","2","0","13.9","13.9","13.9","7.9"
"332","Quentin Johnston","LAC","WR","1","2025","1","1","KC","7","20.6","5","79","24.8","15.80","11.29","79.0","71.4","2","66.7","1","2","0","24.9","24.9","24.9","19.9"
"333","Tyler Warren","IND","TE","1","2025","1","2","DEN","7","20.6","4","79","25.0","19.75","11.29","79.0","57.1","0","0.0","1","1","0","11.9","11.9","11.9","7.9"
"334","Jaxon Smith-Njigba","SEA","WR","1","2025","1","4","ARZ","5","19.2","4","79","32.6","19.75","15.80","79.0","80.0","0","0.0","0","0","0","13.0","13.0","13.0","9.0"
"335","Trey McBride","ARZ","TE","1","2025","1","12","JAX","10","20.0","9","79","25.1","8.78","7.90","79.0","90.0","0","0.0","0","0","0","16.9","16.9","16.9","7.9"
"336","George Pickens","DAL","WR","1","2025","1","9","ARZ","7","17.9","6","79","31.6","13.17","11.29","79.0","85.7","0","0.0","0","0","2","13.9","13.9","13.9","7.9"
"337","Juwan Johnson","NO","TE","1","2025","1","7","CHI","7","21.9","5","79","33.9","15.80","11.29","79.0","71.4","0","0.0","0","0","0","12.9","12.9","12.9","7.9"
"338","Zay Jones","ARZ","WR","1","2025","1","6","IND","7","15.9","5","79","24.7","15.80","11.29","79.0","71.4","0","0.0","0","1","0","12.9","12.9","12.9","7.9"
"339","Justin Jefferson","MIN","WR","1","2025","1","7","PHI","10","23.8","5","79","25.2","15.80","7.90","79.0","50.0","0","0.0","1","2","0","12.9","12.9","12.9","7.9"
"340","Michael Pittman","IND","WR","1","2025","1","14","JAX","11","30.6","9","79","38.5","8.78","7.18","79.0","81.8","0","0.0","0","0","0","16.9","16.9","16.9","7.9"
"341","Nico Collins","HST","WR","1","2025","1","4","TEN","6","21.4","4","79","33.9","19.75","13.17","79.0","66.7","0","0.0","0","0","0","11.9","11.9","11.9","7.9"
"342","Tim Patrick","JAX","WR","1","2025","1","14","IND","6","19.4","5","78","31.6","15.60","13.00","78.0","83.3","1","50.0","2","4","0","18.8","18.8","18.8","13.8"
"343","Trey McBride","ARZ","TE","1","2025","1","2","CAR","7","28.0","6","78","35.5","13.00","11.14","78.0","85.7","0","0.0","0","0","0","13.8","13.8","13.8","7.8"
"344","George Kittle","SF","TE","1","2025","1","12","CAR","9","28.1","6","78","40.4","13.00","8.67","78.0","66.7","0","0.0","0","0","0","13.8","13.8","13.8","7.8"
"345","George Pickens","DAL","WR","1","2025","1","8","DEN","9","25.7","7","78","31.7","11.14","8.67","78.0","77.8","0","0.0","1","1","0","14.8","14.8","14.8","7.8"
"346","Mack Hollins","NE","WR","1","2025","2","4","SEA","8","18.6","4","78","26.4","19.50","9.75","78.0","50.0","1","50.0","1","1","0","17.8","17.8","17.8","13.8"
"347","Travis Kelce","KC","TE","1","2025","1","6","DET","7","23.3","6","78","30.4","13.00","11.14","78.0","85.7","0","0.0","0","1","0","13.8","13.8","13.8","7.8"
"348","George Pickens","DAL","WR","1","2025","1","17","WAS","5","13.5","4","78","25.4","19.50","15.60","78.0","80.0","0","0.0","0","0","0","11.8","11.8","11.8","7.8"
"349","Darren Waller","MIA","TE","1","2025","1","5","CAR","5","13.9","5","78","30.5","15.60","15.60","78.0","100.0","1","33.3","1","1","0","18.8","18.8","18.8","13.8"
"350","Chris Godwin","TB","WR","1","2025","1","13","ARZ","5","17.9","3","78","40.2","26.00","15.60","78.0","60.0","0","0.0","2","2","0","10.8","10.8","10.8","7.8"
"351","David Sills","ATL","WR","1","2025","1","15","TB","10","22.7","6","78","20.9","13.00","7.80","78.0","60.0","0","0.0","1","2","0","13.8","13.8","13.8","7.8"
"352","Drake London","ATL","WR","1","2025","1","18","NO","8","25.0","4","78","43.3","19.50","9.75","78.0","50.0","1","100.0","0","2","0","17.8","17.8","17.8","13.8"
"353","Jerry Jeudy","CLV","WR","1","2025","1","10","NYJ","12","37.5","6","78","46.7","13.00","6.50","78.0","50.0","1","50.0","0","0","0","19.8","19.8","19.8","13.8"
"354","Zay Flowers","BLT","WR","1","2025","1","11","CLV","5","20.0","3","78","40.4","26.00","15.60","78.0","60.0","0","0.0","0","0","0","11.3","11.3","11.3","8.3"
"355","Dallas Goedert","PHI","TE","1","2025","1","14","LAC","10","25.0","8","78","32.5","9.75","7.80","78.0","80.0","0","0.0","0","1","0","15.8","15.8","15.8","7.8"
"356","Alec Pierce","IND","WR","1","2025","1","13","HST","5","18.5","4","78","38.8","19.50","15.60","78.0","80.0","1","50.0","0","1","0","17.8","17.8","17.8","13.8"
"357","Jake Ferguson","DAL","TE","1","2025","1","2","NYG","12","23.1","9","78","21.6","8.67","6.50","78.0","75.0","0","0.0","0","0","0","16.8","16.8","16.8","7.8"
"358","Kenneth Gainwell","PIT","RB","1","2025","1","16","DET","6","14.6","5","78","29.3","15.60","13.00","78.0","83.3","1","100.0","0","1","0","23.8","23.8","23.8","18.8"
"359","Davante Adams","LA","WR","1","2025","1","10","SF","8","22.2","6","77","27.5","12.83","9.63","77.0","75.0","1","25.0","1","2","0","19.7","19.7","19.7","13.7"
"360","Oronde Gadsden","LAC","TE","1","2025","1","8","MIN","5","20.0","5","77","33.9","15.40","15.40","77.0","100.0","1","33.3","1","1","0","18.7","18.7","18.7","13.7"
"361","Amon-Ra St. Brown","DET","WR","1","2025","1","3","BLT","8","28.6","7","77","38.1","11.00","9.63","77.0","87.5","1","100.0","0","2","0","20.7","20.7","20.7","13.7"
"362","Deebo Samuel","WAS","WR","1","2025","1","1","NYG","10","33.3","7","77","33.0","11.00","7.70","77.0","70.0","0","0.0","0","0","0","22.6","22.6","22.6","15.6"
"363","Theo Johnson","NYG","TE","1","2025","1","12","DET","5","13.5","3","77","19.3","25.67","15.40","77.0","60.0","0","0.0","2","2","0","10.7","10.7","10.7","7.7"
"364","Jaylin Noel","HST","WR","1","2025","1","7","SEA","7","14.3","4","77","33.6","19.25","11.00","77.0","57.1","0","0.0","0","1","0","11.7","11.7","11.7","7.7"
"365","Dalton Schultz","HST","TE","1","2025","1","9","DEN","8","20.0","6","77","35.6","12.83","9.63","77.0","75.0","0","0.0","0","0","0","13.7","13.7","13.7","7.7"
"366","Jahmyr Gibbs","DET","RB","1","2025","1","14","DAL","7","20.6","7","77","24.9","11.00","11.00","77.0","100.0","0","0.0","0","0","0","37.0","37.0","37.0","30.0"
"367","Juwan Johnson","NO","TE","1","2025","1","1","ARZ","11","23.9","8","76","35.5","9.50","6.91","76.0","72.7","0","0.0","0","2","0","15.6","15.6","15.6","7.6"
"368","Trey McBride","ARZ","TE","1","2025","1","17","CIN","13","35.1","10","76","35.8","7.60","5.85","76.0","76.9","1","50.0","0","2","0","23.6","23.6","23.6","13.6"
"369","Parker Washington","JAX","WR","1","2025","1","2","CIN","5","11.9","5","76","28.0","15.20","15.20","76.0","100.0","0","0.0","0","0","0","12.6","12.6","12.6","7.6"
"370","Puka Nacua","LA","WR","1","2025","1","18","ARZ","10","25.0","10","76","29.3","7.60","7.60","76.0","100.0","1","25.0","2","3","0","26.0","26.0","26.0","16.0"
"371","Dalton Schultz","HST","TE","1","2025","1","15","ARZ","9","31.0","8","76","29.2","9.50","8.44","76.0","88.9","1","33.3","2","2","0","21.6","21.6","21.6","13.6"
"372","Jerry Jeudy","CLV","WR","1","2025","1","14","TEN","5","11.9","3","76","20.9","25.33","15.20","76.0","60.0","1","33.3","0","0","0","16.6","16.6","16.6","13.6"
"373","Tyler Warren","IND","TE","1","2025","1","1","MIA","9","31.0","7","76","27.9","10.86","8.44","76.0","77.8","0","0.0","1","2","0","14.9","14.9","14.9","7.9"
"374","Van Jefferson","TEN","WR","1","2025","1","6","LV","6","15.8","4","75","33.8","18.75","12.50","75.0","66.7","0","0.0","0","1","0","11.5","11.5","11.5","7.5"
"375","Kayshon Boutte","NE","WR","1","2025","2","2","HST","5","18.5","3","75","41.9","25.00","15.00","75.0","60.0","1","33.3","0","0","0","16.5","16.5","16.5","13.5"
"376","Rashid Shaheed","NO","WR","1","2025","1","8","TB","12","23.5","9","75","28.4","8.33","6.25","75.0","75.0","0","0.0","0","0","1","15.5","15.5","15.5","6.5"
"377","Colby Parkinson","LA","TE","1","2025","1","15","DET","7","18.4","5","75","20.4","15.00","10.71","75.0","71.4","2","100.0","0","4","0","24.5","24.5","24.5","19.5"
"378","Chase Brown","CIN","RB","1","2025","1","9","CHI","14","29.8","8","75","16.0","9.38","5.36","75.0","57.1","0","0.0","1","1","0","19.2","19.2","19.2","11.2"
"379","Khalil Shakir","BUF","WR","1","2025","2","2","DEN","9","23.1","7","75","26.5","10.71","8.33","75.0","77.8","0","0.0","1","3","0","14.5","14.5","14.5","7.5"
"380","Nico Collins","HST","WR","1","2025","1","9","DEN","11","27.5","7","75","34.7","10.71","6.82","75.0","63.6","0","0.0","0","1","0","14.5","14.5","14.5","7.5"
"381","Kayshon Boutte","NE","WR","1","2025","1","8","CLV","5","20.8","3","75","26.6","25.00","15.00","75.0","60.0","1","33.3","0","0","0","16.5","16.5","16.5","13.5"
"382","Breece Hall","NYJ","RB","1","2025","1","12","BLT","4","14.3","4","75","33.8","18.75","18.75","75.0","100.0","0","0.0","0","0","0","14.9","14.9","14.9","10.9"
"383","Theo Johnson","NYG","TE","1","2025","1","10","CHI","8","22.2","7","75","26.1","10.71","9.38","75.0","87.5","0","0.0","0","1","0","14.5","14.5","14.5","7.5"
"384","Zay Flowers","BLT","WR","1","2025","1","10","MIN","6","20.7","4","75","42.6","18.75","12.50","75.0","66.7","0","0.0","0","1","0","12.1","12.1","12.1","8.1"
"385","Puka Nacua","LA","WR","1","2025","1","11","SEA","8","28.6","7","75","57.7","10.71","9.38","75.0","87.5","0","0.0","0","0","1","15.3","15.3","15.3","8.3"
"386","CeeDee Lamb","DAL","WR","1","2025","1","12","PHI","11","30.6","4","75","21.2","18.75","6.82","75.0","36.4","0","0.0","2","2","0","11.5","11.5","11.5","7.5"
"387","Justin Jefferson","MIN","WR","1","2025","1","3","CIN","7","29.2","5","75","37.1","15.00","10.71","75.0","71.4","0","0.0","0","0","0","12.5","12.5","12.5","7.5"
"388","Rhamondre Stevenson","NE","RB","1","2025","2","1","LAC","4","13.3","3","75","28.0","25.00","18.75","75.0","75.0","0","0.0","0","0","0","15.8","15.8","15.8","12.8"
"389","Zay Flowers","BLT","WR","1","2025","1","2","CLV","10","34.5","7","75","33.3","10.71","7.50","75.0","70.0","0","0.0","0","0","0","14.9","14.9","14.9","7.9"
"390","Deebo Samuel","WAS","WR","1","2025","1","11","MIA","8","26.7","7","74","34.7","10.57","9.25","74.0","87.5","1","100.0","0","1","0","20.7","20.7","20.7","13.7"
"391","Trey McBride","ARZ","TE","1","2025","1","7","GB","12","33.3","10","74","26.5","7.40","6.17","74.0","83.3","2","100.0","0","3","0","29.4","29.4","29.4","19.4"
"392","Ladd McConkey","LAC","WR","1","2025","1","1","KC","9","26.5","6","74","23.3","12.33","8.22","74.0","66.7","0","0.0","0","0","0","13.4","13.4","13.4","7.4"
"393","Zay Flowers","BLT","WR","1","2025","1","4","KC","8","24.2","7","74","37.2","10.57","9.25","74.0","87.5","0","0.0","0","0","0","14.4","14.4","14.4","7.4"
"394","CeeDee Lamb","DAL","WR","1","2025","1","8","DEN","10","28.6","7","74","30.1","10.57","7.40","74.0","70.0","0","0.0","2","3","0","14.6","14.6","14.6","7.6"
"395","Roman Wilson","PIT","WR","1","2025","1","8","GB","5","13.9","4","74","33.8","18.50","14.80","74.0","80.0","1","50.0","0","0","0","17.4","17.4","17.4","13.4"
"396","Jalen Coker","CAR","WR","1","2025","1","13","LA","5","25.0","4","74","35.9","18.50","14.80","74.0","80.0","1","33.3","0","0","0","17.4","17.4","17.4","13.4"
"397","Justin Jefferson","MIN","WR","1","2025","1","8","LAC","11","35.5","7","74","47.1","10.57","6.73","74.0","63.6","0","0.0","0","0","0","14.4","14.4","14.4","7.4"
"398","Cooper Kupp","SEA","WR","1","2025","1","10","ARZ","2","16.7","2","74","41.6","37.00","37.00","74.0","100.0","0","0.0","0","0","0","9.4","9.4","9.4","7.4"
"399","Jameson Williams","DET","WR","1","2025","1","18","CHI","8","19.0","6","74","22.4","12.33","9.25","74.0","75.0","0","0.0","1","1","0","13.4","13.4","13.4","7.4"
"400","Terry McLaurin","WAS","WR","1","2025","1","3","LV","4","19.0","3","74","35.7","24.67","18.50","74.0","75.0","0","0.0","0","0","0","10.4","10.4","10.4","7.4"
"401","Darnell Mooney","ATL","WR","1","2025","1","12","NO","3","13.0","3","74","37.2","24.67","24.67","74.0","100.0","1","50.0","0","0","0","16.4","16.4","16.4","13.4"
"402","Rashid Shaheed","SEA","WR","1","2025","1","15","IND","7","19.4","5","74","27.3","14.80","10.57","74.0","71.4","0","0.0","0","1","0","12.1","12.1","12.1","7.1"
"403","Marquise Brown","KC","WR","1","2025","1","9","BUF","4","11.8","2","73","29.2","36.50","18.25","73.0","50.0","0","0.0","0","0","0","9.3","9.3","9.3","7.3"
"404","Dalton Schultz","HST","TE","1","2025","1","18","IND","4","12.5","4","73","35.6","18.25","18.25","73.0","100.0","0","0.0","0","0","0","11.3","11.3","11.3","7.3"
"405","Michael Pittman","IND","WR","1","2025","1","3","TEN","6","24.0","6","73","32.0","12.17","12.17","73.0","100.0","1","100.0","0","1","0","19.3","19.3","19.3","13.3"
"406","Tetairoa McMillan","CAR","WR","1","2025","1","5","MIA","8","26.7","6","73","36.9","12.17","9.13","73.0","75.0","0","0.0","0","2","0","13.3","13.3","13.3","7.3"
"407","DJ Moore","CHI","WR","1","2025","1","8","BLT","7","18.4","4","73","25.6","18.25","10.43","73.0","57.1","0","0.0","1","1","0","11.6","11.6","11.6","7.6"
"408","Tetairoa McMillan","CAR","WR","1","2025","1","16","TB","10","31.3","6","73","38.2","12.17","7.30","73.0","60.0","1","50.0","0","0","0","19.3","19.3","19.3","13.3"
"409","Travis Etienne","JAX","RB","1","2025","1","15","NYJ","3","9.4","3","73","22.1","24.33","24.33","73.0","100.0","3","60.0","1","2","0","31.5","31.5","31.5","28.5"
"410","Christian McCaffrey","SF","RB","1","2025","1","1","SEA","10","28.6","9","73","26.4","8.11","7.30","73.0","90.0","0","0.0","1","3","0","23.2","23.2","23.2","14.2"
"411","Hunter Henry","NE","TE","1","2025","1","13","NYG","6","19.4","4","73","25.9","18.25","12.17","73.0","66.7","0","0.0","1","4","0","11.3","11.3","11.3","7.3"
"412","Theo Johnson","NYG","TE","1","2025","1","15","WAS","4","10.8","3","72","29.3","24.00","18.00","72.0","75.0","0","0.0","0","0","0","10.2","10.2","10.2","7.2"
"413","Brock Bowers","LV","TE","1","2025","1","11","DAL","12","28.6","7","72","30.3","10.29","6.00","72.0","58.3","0","0.0","0","2","0","14.2","14.2","14.2","7.2"
"414","Jaxon Smith-Njigba","SEA","WR","1","2025","1","17","CAR","11","40.7","9","72","49.0","8.00","6.55","72.0","81.8","0","0.0","0","1","0","16.2","16.2","16.2","7.2"
"415","Trey McBride","ARZ","TE","1","2025","1","6","IND","11","25.0","8","72","22.5","9.00","6.55","72.0","72.7","1","50.0","3","5","0","21.2","21.2","21.2","13.2"
"416","Deebo Samuel","WAS","WR","1","2025","1","4","ATL","6","22.2","6","72","46.2","12.00","12.00","72.0","100.0","1","50.0","1","1","1","20.1","20.1","20.1","14.1"
"417","DJ Moore","CHI","WR","1","2025","1","9","CIN","6","16.2","4","72","23.8","18.00","12.00","72.0","66.7","0","0.0","0","0","0","23.0","23.0","23.0","19.0"
"418","Puka Nacua","LA","WR","1","2025","1","13","CAR","9","32.1","6","72","29.6","12.00","8.00","72.0","66.7","0","0.0","1","2","0","13.2","13.2","13.2","7.2"
"419","Tutu Atwell","LA","WR","1","2025","1","5","SF","4","8.5","2","72","18.5","36.00","18.00","72.0","50.0","0","0.0","0","1","0","9.2","9.2","9.2","7.2"
"420","Christian McCaffrey","SF","RB","1","2025","1","7","ATL","8","30.8","7","72","47.4","10.29","9.00","72.0","87.5","0","0.0","0","1","0","39.1","39.1","39.1","32.1"
"421","Zay Flowers","BLT","WR","1","2025","1","5","HST","5","25.0","5","72","40.2","14.40","14.40","72.0","100.0","0","0.0","1","1","0","12.2","12.2","12.2","7.2"
"422","Kyle Williams","NE","WR","1","2025","1","10","TB","2","6.5","1","72","26.7","72.00","36.00","72.0","50.0","1","50.0","0","0","0","14.2","14.2","14.2","13.2"
"423","Romeo Doubs","GB","WR","1","2025","1","7","ARZ","8","27.6","6","72","40.2","12.00","9.00","72.0","75.0","0","0.0","0","0","0","13.2","13.2","13.2","7.2"
"424","Jaylen Waddle","MIA","WR","1","2025","1","16","CIN","9","30.0","5","72","27.7","14.40","8.00","72.0","55.6","0","0.0","0","0","1","12.2","12.2","12.2","7.2"
